travelCode,userCode,from,to,flightType,price,time,distance,agency,date
6249,62,Natal (RN),Aracaju (SE),economic,361.68,0.46,176.33,CloudFy,04/20/2020
6250,62,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,04/23/2020
6250,62,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,04/25/2020
6251,62,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,04/30/2020
6251,62,Rio de Janeiro (RJ),Brasilia (DF),economic,364.34,0.48,183.37,Rainbow,05/02/2020
6252,62,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,05/07/2020
6252,62,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,05/09/2020
6253,62,Recife (PE),Sao Paulo (SP),economic,513.06,1.26,486.52,CloudFy,05/14/2020
6253,62,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,05/18/2020
6254,62,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,05/21/2020
6254,62,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,05/23/2020
6255,62,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,05/28/2020
6255,62,Rio de Janeiro (RJ),Recife (PE),premium,1306.26,2.3,885.57,Rainbow,05/29/2020
6256,62,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,06/04/2020
6256,62,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,06/07/2020
6257,62,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,06/11/2020
6257,62,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,06/14/2020
6258,62,Recife (PE),Natal (RN),firstClass,633.71,0.58,222.67,FlyingDrops,06/18/2020
6258,62,Natal (RN),Recife (PE),firstClass,694.42,0.58,222.67,FlyingDrops,06/19/2020
6259,62,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,06/25/2020
6259,62,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,06/26/2020
6260,62,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,07/02/2020
6260,62,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,07/05/2020
6261,62,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,07/09/2020
6261,62,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,07/10/2020
6262,62,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,07/16/2020
6262,62,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,07/17/2020
6263,62,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,07/23/2020
6263,62,Campo Grande (MS),Brasilia (DF),firstClass,870.91,0.72,277.7,Rainbow,07/25/2020
6264,62,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,07/30/2020
6264,62,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,08/02/2020
6265,62,Brasilia (DF),Rio de Janeiro (RJ),firstClass,649.64,0.48,183.37,CloudFy,08/06/2020
6265,62,Rio de Janeiro (RJ),Brasilia (DF),firstClass,688.06,0.48,183.37,CloudFy,08/10/2020
6266,62,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,08/13/2020
6266,62,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,08/17/2020
6267,62,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,08/20/2020
6267,62,Salvador (BH),Recife (PE),firstClass,1440.02,2.05,788.55,CloudFy,08/21/2020
6268,62,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,08/27/2020
6268,62,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,08/29/2020
6269,62,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,09/03/2020
6269,62,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,09/06/2020
6270,62,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,09/10/2020
6270,62,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,09/12/2020
6271,62,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,09/17/2020
6271,62,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,09/20/2020
6272,62,Brasilia (DF),Salvador (BH),premium,1346.6,1.76,676.56,CloudFy,09/24/2020
6272,62,Salvador (BH),Brasilia (DF),premium,836.89,1.76,676.56,CloudFy,09/28/2020
6273,62,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,10/01/2020
6273,62,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,10/02/2020
6274,62,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,10/08/2020
6274,62,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,10/12/2020
6275,62,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,10/15/2020
6275,62,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,10/17/2020
6276,62,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,10/22/2020
6276,62,Salvador (BH),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,10/24/2020
6277,62,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,10/29/2020
6277,62,Salvador (BH),Aracaju (SE),firstClass,1581.59,2.16,830.86,FlyingDrops,10/31/2020
6278,62,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,11/05/2020
6278,62,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,11/07/2020
6279,62,Brasilia (DF),Salvador (BH),firstClass,1665.24,1.76,676.56,Rainbow,11/12/2020
6279,62,Salvador (BH),Brasilia (DF),firstClass,1040.84,1.76,676.56,Rainbow,11/14/2020
6280,62,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,11/19/2020
6280,62,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,11/23/2020
6281,62,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,11/26/2020
6281,62,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,11/28/2020
6282,62,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,12/03/2020
6282,62,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,12/04/2020
6283,62,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,12/10/2020
6283,62,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,12/14/2020
6284,62,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,12/17/2020
6284,62,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,12/21/2020
6285,62,Brasilia (DF),Natal (RN),economic,726.19,1.43,550.69,Rainbow,12/24/2020
6285,62,Natal (RN),Brasilia (DF),economic,686.79,1.43,550.69,Rainbow,12/25/2020
6286,62,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,12/31/2020
6286,62,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,01/02/2021
6287,62,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,01/07/2021
6287,62,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,01/10/2021
6288,62,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,01/14/2021
6288,62,Salvador (BH),Recife (PE),premium,1103.23,2.05,788.55,Rainbow,01/15/2021
6289,62,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,01/21/2021
6289,62,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,01/24/2021
6290,62,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,01/28/2021
6290,62,Rio de Janeiro (RJ),Aracaju (SE),premium,1098.93,1.55,597.61,Rainbow,01/30/2021
6291,62,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,02/04/2021
6291,62,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,02/08/2021
6292,62,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,02/11/2021
6292,62,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,02/15/2021
6293,62,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,02/18/2021
6293,62,Salvador (BH),Recife (PE),economic,767.27,2.05,788.55,CloudFy,02/19/2021
6294,62,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,02/25/2021
6294,62,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,02/26/2021
6295,62,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,03/04/2021
6295,62,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,03/07/2021
6296,62,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,03/11/2021
6296,62,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,03/15/2021
6297,62,Brasilia (DF),Natal (RN),premium,1067.3,1.43,550.69,CloudFy,03/18/2021
6297,62,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,03/20/2021
6298,62,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,03/25/2021
6298,62,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,03/28/2021
6299,62,Brasilia (DF),Natal (RN),premium,1107.52,1.43,550.69,Rainbow,04/01/2021
6299,62,Natal (RN),Brasilia (DF),premium,919.89,1.43,550.69,Rainbow,04/05/2021
6300,62,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,04/08/2021
6300,62,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,04/09/2021
6301,62,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,04/15/2021
6301,62,Rio de Janeiro (RJ),Brasilia (DF),economic,369.57,0.48,183.37,CloudFy,04/17/2021
6302,62,Recife (PE),Salvador (BH),economic,861.68,2.05,788.55,Rainbow,04/22/2021
6302,62,Salvador (BH),Recife (PE),economic,751.37,2.05,788.55,Rainbow,04/23/2021
6303,62,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,04/29/2021
6303,62,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,05/02/2021
6304,62,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,05/06/2021
6304,62,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,05/09/2021
6305,62,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,05/13/2021
6305,62,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,05/14/2021
6306,62,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,05/20/2021
6306,62,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,05/22/2021
6307,62,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,05/27/2021
6307,62,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,05/28/2021
6308,62,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,06/03/2021
6308,62,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,06/05/2021
6309,62,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,06/10/2021
6309,62,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,06/11/2021
6310,62,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,06/17/2021
6310,62,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,06/20/2021
6311,62,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,06/24/2021
6311,62,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,06/26/2021
6312,62,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,07/01/2021
6312,62,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,07/05/2021
6313,62,Recife (PE),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,07/08/2021
6313,62,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,07/11/2021
6314,62,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,07/15/2021
6314,62,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,07/18/2021
6315,62,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,07/22/2021
6315,62,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,07/23/2021
6316,62,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,07/29/2021
6316,62,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,07/30/2021
6317,62,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,08/05/2021
6317,62,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,08/08/2021
6318,62,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,08/12/2021
6318,62,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,08/16/2021
6319,62,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,08/19/2021
6319,62,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,08/20/2021
6320,62,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,08/26/2021
6320,62,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,08/30/2021
6321,62,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,09/02/2021
6321,62,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,09/04/2021
6322,62,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,09/09/2021
6322,62,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,09/12/2021
6323,62,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,09/16/2021
6323,62,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,09/17/2021
6324,62,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,09/23/2021
6324,62,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,09/25/2021
6325,62,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,09/30/2021
6325,62,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,10/04/2021
6326,62,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,10/07/2021
6326,62,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,10/08/2021
6327,62,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,10/14/2021
6327,62,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,10/17/2021
6328,62,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,10/21/2021
6328,62,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,10/25/2021
6329,62,Brasilia (DF),Natal (RN),economic,726.19,1.43,550.69,Rainbow,10/28/2021
6329,62,Natal (RN),Brasilia (DF),economic,686.79,1.43,550.69,Rainbow,11/01/2021
6330,62,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,11/04/2021
6330,62,Sao Paulo (SP),Recife (PE),firstClass,1533.42,1.26,486.52,CloudFy,11/05/2021
6331,62,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,11/11/2021
6331,62,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,11/13/2021
6332,62,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,11/18/2021
6332,62,Natal (RN),Recife (PE),economic,406.36,0.58,222.67,Rainbow,11/19/2021
6333,62,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,11/25/2021
6333,62,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,11/28/2021
6334,62,Recife (PE),Natal (RN),firstClass,633.71,0.58,222.67,FlyingDrops,12/02/2021
6334,62,Natal (RN),Recife (PE),firstClass,694.42,0.58,222.67,FlyingDrops,12/03/2021
6335,62,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,12/09/2021
6335,62,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,12/10/2021
6336,62,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,12/16/2021
6336,62,Rio de Janeiro (RJ),Brasilia (DF),economic,364.34,0.48,183.37,Rainbow,12/18/2021
6337,62,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,12/23/2021
6337,62,Salvador (BH),Aracaju (SE),firstClass,1581.59,2.16,830.86,FlyingDrops,12/27/2021
6338,62,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,12/30/2021
6338,62,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,01/01/2022
6339,62,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,01/06/2022
6339,62,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,01/10/2022
6340,62,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,01/13/2022
6340,62,Salvador (BH),Recife (PE),firstClass,1440.02,2.05,788.55,CloudFy,01/17/2022
6341,62,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,01/20/2022
6341,62,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,01/23/2022
6342,62,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,01/27/2022
6342,62,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,01/28/2022
6343,62,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,02/03/2022
6343,62,Rio de Janeiro (RJ),Recife (PE),premium,1306.26,2.3,885.57,Rainbow,02/06/2022
6344,62,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,02/10/2022
6344,62,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,02/11/2022
6345,62,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,02/17/2022
6345,62,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,02/19/2022
6346,62,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,02/24/2022
6346,62,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,02/28/2022
6347,62,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,03/03/2022
6347,62,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,03/04/2022
6348,62,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,03/10/2022
6348,62,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,03/13/2022
6349,62,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,1.02,392.76,FlyingDrops,03/17/2022
6349,62,Sao Paulo (SP),Aracaju (SE),firstClass,1269.73,1.02,392.76,FlyingDrops,03/21/2022
6350,62,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,03/24/2022
6350,62,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,03/25/2022
6351,62,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,03/31/2022
6351,62,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,04/01/2022
6352,62,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,04/07/2022
6352,62,Rio de Janeiro (RJ),Brasilia (DF),economic,364.34,0.48,183.37,Rainbow,04/08/2022
6353,62,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,04/14/2022
6353,62,Natal (RN),Aracaju (SE),firstClass,611.59,0.46,176.33,FlyingDrops,04/15/2022
6354,62,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,0.48,183.37,CloudFy,04/21/2022
6354,62,Rio de Janeiro (RJ),Brasilia (DF),premium,503.26,0.48,183.37,CloudFy,04/23/2022
6355,62,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,04/28/2022
6355,62,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,05/01/2022
6356,62,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,05/05/2022
6356,62,Sao Paulo (SP),Recife (PE),firstClass,1533.42,1.26,486.52,CloudFy,05/06/2022
6357,62,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,05/12/2022
6357,62,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,05/15/2022
6358,62,Brasilia (DF),Salvador (BH),firstClass,1665.24,1.76,676.56,Rainbow,05/19/2022
6358,62,Salvador (BH),Brasilia (DF),firstClass,1040.84,1.76,676.56,Rainbow,05/22/2022
6359,62,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,05/26/2022
6359,62,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,05/29/2022
6360,62,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,06/02/2022
6360,62,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,06/05/2022
6361,62,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,06/09/2022
6361,62,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,06/10/2022
6362,62,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,06/16/2022
6362,62,Salvador (BH),Aracaju (SE),premium,1209.04,2.16,830.86,CloudFy,06/18/2022
6363,62,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,06/23/2022
6363,62,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,06/27/2022
6364,62,Brasilia (DF),Natal (RN),premium,1067.3,1.43,550.69,CloudFy,06/30/2022
6364,62,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,07/01/2022
6365,62,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,07/07/2022
6365,62,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,07/11/2022
6366,62,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,07/14/2022
6366,62,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,07/17/2022
6367,62,Aracaju (SE),Rio de Janeiro (RJ),economic,712.64,1.55,597.61,Rainbow,07/21/2022
6367,62,Rio de Janeiro (RJ),Aracaju (SE),economic,734.09,1.55,597.61,Rainbow,07/25/2022
6368,62,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,07/28/2022
6368,62,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,07/31/2022
6369,62,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,08/04/2022
6369,62,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,08/08/2022
6370,62,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,08/11/2022
6370,62,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,08/12/2022
6371,62,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,08/18/2022
6371,62,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,08/21/2022
6372,62,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,08/25/2022
6372,62,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,08/28/2022
6373,62,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,09/01/2022
6373,62,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,09/02/2022
6374,62,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,09/08/2022
6374,62,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,09/09/2022
6375,62,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,09/15/2022
6375,62,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,09/19/2022
6376,62,Recife (PE),Natal (RN),economic,301.51,0.58,222.67,CloudFy,09/22/2022
6376,62,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,09/23/2022
6377,62,Recife (PE),Sao Paulo (SP),firstClass,954.78,1.26,486.52,FlyingDrops,09/29/2022
6377,62,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,10/03/2022
6378,62,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,10/06/2022
6378,62,Salvador (BH),Aracaju (SE),premium,1209.04,2.16,830.86,CloudFy,10/08/2022
6379,63,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,09/26/2019
6379,63,Salvador (BH),Recife (PE),firstClass,1440.02,2.05,788.55,CloudFy,09/30/2019
6380,63,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,10/03/2019
6380,63,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,10/07/2019
6381,63,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,10/10/2019
6381,63,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,10/12/2019
6382,63,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,10/17/2019
6382,63,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,10/20/2019
